0.019277	0.0255193	7.97339	5.09396
0.0189485	0.0255193	7.97339	5.09363
0.019277	0.0255193	7.97273	5.09101
0.0196056	0.0251908	7.97241	5.08969
0.019277	0.0255193	7.97273	5.09002
0.0196056	0.0251908	7.97306	5.09101
0.019277	0.0251908	7.97471	5.09199
0.0199341	0.0258478	7.97405	5.09265
0.0186199	0.0255193	7.97372	5.09396
0.0189485	0.0255193	7.97471	5.09561
0.0186199	0.0251908	7.97733	5.09528
0.0189485	0.0251908	7.97963	5.09429
0.0189485	0.0251908	7.97832	5.09133
0.0189485	0.0251908	7.97569	5.09232
0.019277	0.0255193	7.97536	5.09495
0.019277	0.0255193	7.97799	5.09659
0.0189485	0.0248622	7.97996	5.09725
0.019277	0.0251908	7.97766	5.09692
0.0196056	0.0251908	7.97602	5.09528
0.0196056	0.0251908	7.97503	5.09462
0.0196056	0.0251908	7.97668	5.09396
0.019277	0.0251908	7.97832	5.09495
0.0189485	0.0255193	7.97733	5.09396
0.0186199	0.0251908	7.97865	5.09166
0.0186199	0.0245337	7.98062	5.09298
0.0189485	0.0255193	7.97996	5.09462
0.0189485	0.0255193	7.9793	5.09626
0.0189485	0.0258478	7.98029	5.09396
0.0189485	0.0255193	7.97996	5.09298
0.019277	0.0251908	7.98193	5.09396
0.0196056	0.0255193	7.98193	5.09462
0.019277	0.0258478	7.98095	5.09363
0.0189485	0.0258478	7.97898	5.09429
0.0189485	0.0248622	7.97832	5.09331
0.0186199	0.0255193	7.9793	5.09166
0.019277	0.0251908	7.98062	5.09133
0.0189485	0.0258478	7.98292	5.09232
0.0189485	0.0251908	7.9839	5.09298
0.019277	0.0255193	7.98456	5.09363
0.0189485	0.0255193	7.9839	5.09528
0.0189485	0.0255193	7.98259	5.09692
0.0189485	0.0255193	7.98259	5.09758
0.0186199	0.0255193	7.98358	5.09561
0.019277	0.0251908	7.98489	5.09363
0.019277	0.0251908	7.98259	5.09396
0.0196056	0.0255193	7.98128	5.09495
0.019277	0.0258478	7.98128	5.09626
0.0182914	0.0255193	7.98193	5.09659
0.0196056	0.0258478	7.98029	5.09626
0.0186199	0.0255193	7.98095	5.09626
0.0196056	0.0261764	7.98259	5.09429
0.019277	0.0255193	7.98325	5.09298
0.0189485	0.0248622	7.98522	5.09331
0.019277	0.0251908	7.98818	5.09363
0.0186199	0.0251908	7.98752	5.09331
0.0189485	0.0251908	7.98653	5.09298
0.019277	0.0258478	7.98555	5.09396
0.019277	0.0255193	7.98555	5.09528
0.0199341	0.0255193	7.98555	5.09626
0.0189485	0.0255193	7.98588	5.09626
0.0189485	0.0251908	7.98653	5.09561
0.0189485	0.0251908	7.98653	5.09298
0.019277	0.0255193	7.98686	5.09166
0.019277	0.0248622	7.98752	5.09265
0.0189485	0.0251908	7.98916	5.09626
0.019277	0.0251908	7.98916	5.09725
0.0189485	0.0251908	7.98818	5.09593
0.0186199	0.0255193	7.98883	5.09363
0.019277	0.0255193	7.99048	5.09462
0.019277	0.0251908	7.98982	5.09528
0.0189485	0.0251908	7.98785	5.09429
0.0182914	0.0251908	7.98588	5.09429
0.019277	0.0258478	7.98588	5.09528
0.0182914	0.0248622	7.98719	5.09396
0.019277	0.0251908	7.98982	5.09166
0.0189485	0.0248622	7.99212	5.09133
0.0199341	0.0255193	7.98982	5.09396
0.0189485	0.0258478	7.98653	5.09725
0.019277	0.0251908	7.98653	5.09593
0.0189485	0.0251908	7.98916	5.09429
0.0189485	0.0255193	7.99015	5.09133
0.019277	0.0255193	7.98785	5.09199
0.019277	0.0255193	7.98752	5.09429
0.019277	0.0248622	7.98883	5.09561
0.0189485	0.0245337	7.99179	5.09396
0.0199341	0.0251908	7.99245	5.09265
0.0189485	0.0255193	7.99212	5.09232
0.0186199	0.0251908	7.99212	5.09265
0.019277	0.0251908	7.99245	5.09396
0.0189485	0.0248622	7.99179	5.09495
0.0196056	0.0248622	7.98916	5.09462
0.019277	0.0255193	7.98883	5.09528
0.0189485	0.0251908	7.99113	5.09462
0.0186199	0.0255193	7.99113	5.09495
0.0186199	0.0248622	7.99015	5.09462
0.0189485	0.0251908	7.99048	5.09561
0.0189485	0.0255193	7.9931	5.09725
0.0186199	0.0255193	7.99409	5.09758
0.0189485	0.0255193	7.99442	5.09429
0.0186199	0.0251908	7.99113	5.09298
0.019277	0.0251908	7.99146	5.09166
0.0186199	0.0255193	7.99113	5.09133
0.0186199	0.0258478	7.98916	5.09166
0.0186199	0.0258478	7.98916	5.09363
0.0189485	0.0255193	7.9908	5.09363
0.0182914	0.0248622	7.99113	5.09298
0.019277	0.0258478	7.99113	5.09265
0.0189485	0.0255193	7.99113	5.09232
0.019277	0.0258478	7.99212	5.09495
0.0189485	0.0255193	7.99343	5.09791
0.0189485	0.0251908	7.9931	5.09889
0.0189485	0.0245337	7.9931	5.09856
0.0196056	0.0255193	7.99376	5.09725
0.019277	0.0255193	7.99672	5.09626
0.019277	0.0255193	7.99738	5.09856
0.0189485	0.0255193	7.99573	5.09823
0.0186199	0.0251908	7.99475	5.09593
0.0186199	0.0255193	7.99376	5.09462
0.019277	0.0255193	7.99343	5.09429
0.0189485	0.0251908	7.99278	5.09495
0.0182914	0.0258478	7.99179	5.09396
0.0189485	0.0255193	7.99179	5.09528
0.0196056	0.0251908	7.9931	5.09561
0.0196056	0.0251908	7.99475	5.09659
0.019277	0.0251908	7.99573	5.09495
0.019277	0.0248622	7.99639	5.09265
0.0189485	0.0255193	7.99606	5.09068
0.019277	0.0251908	7.99639	5.08904
0.0189485	0.0255193	7.9954	5.08904
0.0189485	0.0255193	7.99475	5.09232
0.019277	0.0255193	7.99672	5.09363
0.019277	0.0261764	7.99869	5.09429
0.0189485	0.0248622	7.99968	5.09495
0.0186199	0.0251908	7.9977	5.09396
0.019277	0.0255193	7.99672	5.09363
0.019277	0.0258478	7.99606	5.09429
0.019277	0.0251908	7.99639	5.09528
0.0186199	0.0248622	7.9977	5.09593
0.0189485	0.0255193	7.99902	5.09593
0.0196056	0.0245337	7.99672	5.09659
0.019277	0.0251908	7.99508	5.09593
0.0186199	0.0258478	7.99442	5.09593
